414,1672655400000,16732.41,16742.31,16732.12,16733.48,431.0328
415,1672655700000,16733.65,16737.66,16722.76,16725.83,456.28464
416,1672656000000,16725.59,16728.28,16722.15,16722.72,338.07086
417,1672656300000,16722.72,16734.8,16722.72,16730.19,394.07501
418,1672656600000,16730.19,16731.9,16726.43,16728.54,211.6238
419,1672656900000,16728.54,16732.31,16726.74,16727.95,253.40283
420,1672657200000,16727.72,16732.7,16722.24,16723.91,344.50321
421,1672657500000,16723.91,16727.32,16721.62,16723.32,332.54561
422,1672657800000,16723.32,16729.82,16721.54,16726.02,336.17279
423,1672658100000,16726.02,16728.36,16717.47,16719.85,467.70371
